Day,Month,Year,Hour,PT08.S1(CO),C6H6(GT),PT08.S5(O3),PT08.S2(NMHC),PT08.S4(NO2),AQI_Label
11,1,2005,14,1401.0,18.8,1577.0,1261.0,1580.0,3
11,1,2005,15,1374.0,18.0,1532.0,1239.0,1569.0,3
11,1,2005,16,1436.0,20.1,1621.0,1299.0,1616.0,4
11,1,2005,17,1386.0,17.6,1578.0,1228.0,1546.0,3
11,1,2005,18,1419.0,19.3,1631.0,1277.0,1603.0,4
11,1,2005,19,1428.0,19.7,1629.0,1288.0,1580.0,4
11,1,2005,20,1508.0,24.5,1733.0,1416.0,1773.0,4
11,1,2005,21,1438.0,18.4,1622.0,1251.0,1593.0,4
11,1,2005,22,1415.0,16.6,1597.0,1197.0,1539.0,4
11,1,2005,23,1433.0,16.2,1738.0,1186.0,1497.0,4
12,1,2005,0,1208.0,9.6,1350.0,964.0,1305.0,3
12,1,2005,1,1280.0,11.4,1363.0,1029.0,1366.0,3
12,1,2005,2,1174.0,9.1,1262.0,942.0,1296.0,3
12,1,2005,3,1022.0,4.3,1034.0,729.0,1139.0,2
12,1,2005,4,1002.0,4.2,998.0,722.0,1161.0,2
12,1,2005,5,1018.0,4.7,958.0,746.0,1171.0,1
12,1,2005,6,1095.0,7.3,1078.0,868.0,1241.0,2
12,1,2005,7,1182.0,9.3,1143.0,951.0,1327.0,2
12,1,2005,8,1478.0,17.8,1551.0,1234.0,1606.0,4
12,1,2005,9,1515.0,20.1,1669.0,1298.0,1706.0,4
12,1,2005,10,1488.0,19.6,1766.0,1286.0,1648.0,4
12,1,2005,11,1383.0,16.5,1717.0,1196.0,1514.0,4
12,1,2005,12,1383.0,17.3,1738.0,1218.0,1506.0,4
12,1,2005,13,1337.0,17.7,1611.0,1231.0,1518.0,4
12,1,2005,14,1243.0,15.2,1398.0,1155.0,1473.0,3
12,1,2005,15,1304.0,18.2,1497.0,1244.0,1558.0,3
12,1,2005,16,1284.0,17.2,1415.0,1216.0,1545.0,3
12,1,2005,17,1303.0,17.6,1457.0,1226.0,1554.0,3
12,1,2005,18,1461.0,25.4,1669.0,1440.0,1806.0,4
12,1,2005,19,1517.0,28.4,1740.0,1512.0,1902.0,4
12,1,2005,20,1526.0,27.5,1770.0,1492.0,1883.0,4
12,1,2005,21,1495.0,23.3,1734.0,1386.0,1736.0,4
12,1,2005,22,1333.0,15.2,1647.0,1154.0,1441.0,4
12,1,2005,23,1216.0,11.1,1379.0,1020.0,1337.0,3
13,1,2005,0,1232.0,11.5,1331.0,1032.0,1347.0,3
13,1,2005,1,1181.0,10.2,1240.0,985.0,1312.0,2
13,1,2005,2,1042.0,6.0,1036.0,814.0,1167.0,2
13,1,2005,3,1027.0,6.3,969.0,824.0,1171.0,1
13,1,2005,4,915.0,3.7,826.0,695.0,1094.0,1
13,1,2005,5,891.0,3.2,798.0,666.0,1058.0,1
13,1,2005,6,937.0,3.7,817.0,694.0,1054.0,1
13,1,2005,7,1086.0,8.0,1055.0,901.0,1216.0,2
13,1,2005,8,1326.0,16.3,1391.0,1190.0,1509.0,3
13,1,2005,9,1469.0,24.0,1665.0,1403.0,1780.0,4
13,1,2005,10,1321.0,15.7,1539.0,1170.0,1488.0,3
13,1,2005,11,1396.0,16.5,1653.0,1196.0,1492.0,4
13,1,2005,12,1270.0,12.8,1586.0,1077.0,1353.0,4
13,1,2005,13,1189.0,11.3,1332.0,1025.0,1316.0,3
13,1,2005,14,1227.0,12.9,1369.0,1081.0,1396.0,3
13,1,2005,15,1266.0,14.1,1373.0,1118.0,1410.0,3
13,1,2005,16,1277.0,15.8,1397.0,1175.0,1480.0,3
13,1,2005,17,1438.0,19.9,1577.0,1295.0,1620.0,4
13,1,2005,18,1523.0,26.6,1783.0,1470.0,1811.0,4
13,1,2005,19,1384.0,19.8,1568.0,1290.0,1571.0,3
13,1,2005,20,1283.0,13.3,1356.0,1093.0,1354.0,3
13,1,2005,21,1304.0,13.0,1419.0,1085.0,1385.0,3
13,1,2005,22,1126.0,7.5,1177.0,880.0,1202.0,2
13,1,2005,23,1141.0,7.8,1141.0,892.0,1213.0,2
14,1,2005,0,1183.0,8.8,1179.0,930.0,1210.0,2
14,1,2005,1,1090.0,6.4,1056.0,830.0,1125.0,2
14,1,2005,2,1032.0,4.5,973.0,736.0,1064.0,1
14,1,2005,3,940.0,3.6,827.0,691.0,1036.0,1
14,1,2005,4,981.0,4.2,836.0,721.0,1059.0,1
14,1,2005,5,1104.0,6.9,1085.0,851.0,1101.0,2
14,1,2005,6,989.0,5.0,959.0,762.0,1076.0,1
14,1,2005,7,1079.0,7.3,1039.0,869.0,1160.0,2
14,1,2005,8,1472.0,24.5,1554.0,1418.0,1681.0,4
14,1,2005,9,1313.0,16.9,1546.0,1206.0,1469.0,3
14,1,2005,10,1363.0,17.7,1638.0,1229.0,1490.0,4
14,1,2005,11,1347.0,17.1,1568.0,1212.0,1443.0,3
14,1,2005,12,1240.0,14.7,1433.0,1140.0,1388.0,3
14,1,2005,13,1280.0,17.4,1452.0,1222.0,1519.0,3
14,1,2005,14,1210.0,15.1,1345.0,1151.0,1428.0,3
14,1,2005,15,1216.0,14.5,1336.0,1134.0,1403.0,3
14,1,2005,16,1320.0,16.9,1442.0,1207.0,1498.0,3
14,1,2005,17,1477.0,24.3,1748.0,1412.0,1704.0,4
14,1,2005,18,1500.0,26.1,1776.0,1458.0,1750.0,4
14,1,2005,19,1512.0,26.4,1802.0,1463.0,1720.0,4
14,1,2005,20,1496.0,25.7,1796.0,1447.0,1710.0,4
14,1,2005,21,1360.0,18.2,1600.0,1246.0,1504.0,4
14,1,2005,22,1024.0,6.2,1083.0,819.0,1101.0,2
14,1,2005,23,1094.0,6.7,1064.0,845.0,1127.0,2
15,1,2005,0,1111.0,7.5,1104.0,877.0,1142.0,2
15,1,2005,1,1097.0,7.5,1053.0,878.0,1140.0,2
15,1,2005,2,1051.0,6.2,1009.0,820.0,1087.0,2
15,1,2005,3,979.0,5.1,908.0,767.0,1041.0,1
15,1,2005,4,978.0,4.8,878.0,756.0,1015.0,1
15,1,2005,5,902.0,3.1,800.0,659.0,972.0,1
15,1,2005,6,957.0,2.8,784.0,641.0,940.0,1
15,1,2005,7,973.0,4.3,854.0,728.0,1004.0,1
15,1,2005,8,1074.0,9.7,1065.0,967.0,1201.0,2
15,1,2005,9,1115.0,10.9,1161.0,1012.0,1230.0,2
15,1,2005,10,1136.0,10.6,1192.0,1001.0,1216.0,2
15,1,2005,11,1128.0,10.0,1202.0,977.0,1199.0,2
15,1,2005,12,1196.0,11.6,1338.0,1035.0,1259.0,3
15,1,2005,13,1267.0,15.6,1505.0,1166.0,1382.0,3
15,1,2005,14,1355.0,18.1,1715.0,1244.0,1454.0,4
15,1,2005,15,1194.0,12.3,1473.0,1061.0,1257.0,3
15,1,2005,16,1188.0,11.4,1433.0,1029.0,1243.0,3
15,1,2005,17,1279.0,15.2,1544.0,1154.0,1391.0,3
15,1,2005,18,1361.0,17.4,1648.0,1223.0,1454.0,4
15,1,2005,19,1474.0,20.8,1784.0,1319.0,1524.0,4
15,1,2005,20,1235.0,12.8,1519.0,1078.0,1265.0,3
15,1,2005,21,1289.0,14.7,1532.0,1140.0,1317.0,3
15,1,2005,22,1124.0,8.3,1340.0,910.0,1112.0,3
15,1,2005,23,1231.0,11.1,1414.0,1017.0,1207.0,3
16,1,2005,0,1289.0,13.6,1499.0,1104.0,1257.0,3
16,1,2005,1,1166.0,9.8,1306.0,970.0,1136.0,3
16,1,2005,2,1062.0,7.6,1172.0,884.0,1062.0,2
16,1,2005,3,1028.0,6.0,1076.0,813.0,1019.0,2
16,1,2005,4,1003.0,5.9,1005.0,807.0,1021.0,2
16,1,2005,5,929.0,4.2,913.0,721.0,956.0,1
16,1,2005,6,951.0,4.5,922.0,737.0,977.0,1
16,1,2005,7,1011.0,5.4,1026.0,783.0,1013.0,2
16,1,2005,8,939.0,4.8,952.0,751.0,984.0,1
16,1,2005,9,946.0,6.3,915.0,827.0,1037.0,1
16,1,2005,10,841.0,2.6,687.0,625.0,846.0,0
16,1,2005,11,850.0,2.6,597.0,629.0,847.0,0
16,1,2005,12,831.0,2.2,527.0,602.0,824.0,0
16,1,2005,13,866.0,3.0,573.0,652.0,857.0,0
16,1,2005,14,819.0,1.9,492.0,576.0,809.0,0
16,1,2005,15,833.0,2.0,463.0,584.0,821.0,0
16,1,2005,16,877.0,2.8,565.0,642.0,859.0,0
16,1,2005,17,892.0,3.3,632.0,668.0,872.0,0
16,1,2005,18,899.0,3.4,691.0,674.0,893.0,0
16,1,2005,19,1008.0,7.1,943.0,861.0,977.0,1
16,1,2005,20,1013.0,7.4,985.0,873.0,984.0,1
16,1,2005,21,912.0,4.3,821.0,730.0,893.0,1
16,1,2005,22,907.0,3.9,767.0,705.0,880.0,1
16,1,2005,23,953.0,5.2,895.0,771.0,936.0,1
17,1,2005,0,916.0,3.8,791.0,701.0,899.0,1
17,1,2005,1,894.0,3.5,770.0,682.0,881.0,1
17,1,2005,2,895.0,2.9,839.0,648.0,875.0,1
17,1,2005,3,845.0,1.4,721.0,534.0,833.0,0
17,1,2005,4,837.0,1.1,720.0,512.0,836.0,0
17,1,2005,5,795.0,1.0,682.0,504.0,840.0,0
17,1,2005,6,874.0,1.6,723.0,552.0,857.0,0
17,1,2005,7,920.0,3.2,813.0,667.0,916.0,1
17,1,2005,8,1257.0,15.9,1365.0,1176.0,1357.0,3
17,1,2005,9,1222.0,18.0,1472.0,1239.0,1346.0,3
17,1,2005,10,1196.0,14.7,1497.0,1139.0,1271.0,3
17,1,2005,11,1214.0,15.1,1626.0,1153.0,1244.0,4
17,1,2005,12,1149.0,13.4,1476.0,1096.0,1219.0,3
17,1,2005,13,1166.0,14.5,1531.0,1134.0,1227.0,3
17,1,2005,14,1170.0,14.7,1503.0,1138.0,1233.0,3
17,1,2005,15,1176.0,17.0,1488.0,1209.0,1264.0,3
17,1,2005,16,1147.0,15.3,1435.0,1158.0,1200.0,3
17,1,2005,17,1294.0,21.2,1725.0,1330.0,1363.0,4
17,1,2005,18,1683.0,43.0,2331.0,1831.0,1964.0,4
17,1,2005,19,1615.0,37.2,2312.0,1712.0,1811.0,4
17,1,2005,20,1256.0,16.7,1699.0,1201.0,1251.0,4
17,1,2005,21,1205.0,13.4,1587.0,1098.0,1170.0,4
17,1,2005,22,1087.0,8.7,1390.0,926.0,1053.0,3
17,1,2005,23,1092.0,7.4,1347.0,875.0,1010.0,3
18,1,2005,0,1039.0,6.7,1268.0,845.0,993.0,3
18,1,2005,1,1001.0,5.0,1155.0,762.0,948.0,2
18,1,2005,2,925.0,3.4,1024.0,677.0,901.0,2
18,1,2005,3,880.0,2.4,968.0,613.0,878.0,1
18,1,2005,4,873.0,2.1,915.0,592.0,869.0,1
18,1,2005,5,880.0,2.5,928.0,618.0,893.0,1
18,1,2005,6,950.0,3.5,1028.0,680.0,914.0,2
18,1,2005,7,1039.0,6.9,1210.0,855.0,1025.0,2
18,1,2005,8,1284.0,16.8,1531.0,1204.0,1337.0,3
18,1,2005,9,1350.0,20.3,1745.0,1305.0,1383.0,4
18,1,2005,10,1476.0,25.0,1974.0,1428.0,1536.0,4
18,1,2005,11,1342.0,17.2,1806.0,1215.0,1332.0,4
18,1,2005,12,1488.0,21.4,1985.0,1336.0,1483.0,4
18,1,2005,13,1557.0,25.1,2068.0,1432.0,1605.0,4
18,1,2005,14,1610.0,28.0,2087.0,1502.0,1697.0,4
18,1,2005,15,1583.0,26.1,1994.0,1457.0,1640.0,4
18,1,2005,16,1620.0,24.7,1971.0,1420.0,1598.0,4
18,1,2005,17,1605.0,24.5,1941.0,1416.0,1614.0,4
18,1,2005,18,1604.0,27.7,1969.0,1496.0,1733.0,4
18,1,2005,19,1582.0,26.0,1813.0,1455.0,1725.0,4
18,1,2005,20,1523.0,21.7,1677.0,1342.0,1588.0,4
18,1,2005,21,1172.0,6.0,1118.0,813.0,1233.0,2
18,1,2005,22,1021.0,3.3,828.0,670.0,1187.0,1
18,1,2005,23,1125.0,4.9,867.0,758.0,1241.0,2
19,1,2005,0,1197.0,6.6,974.0,840.0,1298.0,2
19,1,2005,1,1174.0,6.7,975.0,842.0,1286.0,2
19,1,2005,2,1106.0,4.4,902.0,733.0,1208.0,2
19,1,2005,3,873.0,1.5,791.0,549.0,1008.0,1
19,1,2005,4,828.0,1.1,673.0,506.0,945.0,0
19,1,2005,5,830.0,0.9,578.0,492.0,948.0,0
19,1,2005,6,840.0,1.2,563.0,515.0,941.0,0
19,1,2005,7,909.0,2.5,730.0,622.0,992.0,0
19,1,2005,8,1098.0,7.6,974.0,881.0,1203.0,2
19,1,2005,9,1036.0,7.3,958.0,868.0,1158.0,1
19,1,2005,10,912.0,3.7,713.0,692.0,1020.0,0
19,1,2005,11,873.0,2.5,617.0,618.0,994.0,0
19,1,2005,12,889.0,2.7,591.0,634.0,1018.0,0
19,1,2005,13,965.0,4.6,661.0,742.0,1099.0,1
19,1,2005,14,1009.0,6.7,856.0,845.0,1132.0,1
19,1,2005,15,918.0,4.3,639.0,729.0,1014.0,0
19,1,2005,16,920.0,4.3,647.0,729.0,1013.0,0
19,1,2005,17,923.0,4.1,646.0,715.0,1015.0,0
19,1,2005,18,1021.0,7.6,846.0,883.0,1139.0,1
19,1,2005,19,998.0,7.0,857.0,858.0,1109.0,1
19,1,2005,20,1061.0,9.6,942.0,962.0,1167.0,1
19,1,2005,21,1016.0,7.8,945.0,892.0,1109.0,1
19,1,2005,22,859.0,2.4,562.0,611.0,918.0,0
19,1,2005,23,945.0,3.9,657.0,707.0,1005.0,1
20,1,2005,0,937.0,4.1,723.0,715.0,995.0,0
20,1,2005,1,876.0,2.5,555.0,618.0,948.0,0
20,1,2005,2,831.0,1.3,472.0,530.0,893.0,0
20,1,2005,3,828.0,1.2,434.0,514.0,880.0,0
20,1,2005,4,810.0,0.7,412.0,470.0,863.0,0
20,1,2005,5,822.0,0.9,453.0,493.0,876.0,0
20,1,2005,6,898.0,2.9,702.0,646.0,954.0,0
20,1,2005,7,909.0,2.7,720.0,636.0,947.0,0
20,1,2005,8,1256.0,14.4,1311.0,1130.0,1316.0,3
20,1,2005,9,1298.0,17.2,1444.0,1217.0,1409.0,3
20,1,2005,10,1326.0,17.4,1613.0,1223.0,1381.0,4
20,1,2005,11,1139.0,11.5,1388.0,1031.0,1181.0,3
20,1,2005,12,1135.0,11.9,1379.0,1047.0,1175.0,3
20,1,2005,13,1117.0,12.6,1289.0,1071.0,1178.0,3
20,1,2005,14,1094.0,14.3,1280.0,1128.0,1191.0,3
20,1,2005,15,982.0,10.3,1059.0,990.0,1018.0,2
20,1,2005,16,1107.0,14.5,1299.0,1134.0,1172.0,3
20,1,2005,17,1290.0,21.9,1638.0,1349.0,1386.0,4
20,1,2005,18,1445.0,28.5,1946.0,1516.0,1594.0,4
20,1,2005,19,1357.0,21.2,1798.0,1330.0,1414.0,4
20,1,2005,20,1248.0,16.0,1609.0,1179.0,1259.0,4
20,1,2005,21,1220.0,13.0,1531.0,1085.0,1205.0,3
20,1,2005,22,1137.0,7.0,1338.0,856.0,1032.0,3
20,1,2005,23,1102.0,6.4,1274.0,829.0,1015.0,3
21,1,2005,0,1082.0,5.8,1200.0,801.0,1035.0,2
21,1,2005,1,1053.0,5.6,1143.0,795.0,1039.0,2
21,1,2005,2,1003.0,4.5,1048.0,740.0,992.0,2
21,1,2005,3,1019.0,4.6,1049.0,744.0,1000.0,2
21,1,2005,4,1071.0,5.9,1172.0,808.0,1046.0,2
21,1,2005,5,1118.0,6.6,1368.0,841.0,1056.0,3
21,1,2005,6,1206.0,9.2,1540.0,948.0,1129.0,3
21,1,2005,7,1256.0,12.2,1575.0,1056.0,1230.0,3
21,1,2005,8,1501.0,22.6,1856.0,1367.0,1558.0,4
21,1,2005,9,1578.0,29.0,2086.0,1527.0,1761.0,4
21,1,2005,10,1427.0,19.4,1948.0,1280.0,1481.0,4
21,1,2005,11,1440.0,20.5,2022.0,1311.0,1476.0,4
21,1,2005,12,1522.0,22.5,2104.0,1365.0,1526.0,4
21,1,2005,13,1517.0,24.0,2195.0,1403.0,1579.0,4
21,1,2005,14,1300.0,13.9,1845.0,1113.0,1291.0,4
21,1,2005,15,1401.0,16.8,1947.0,1204.0,1401.0,4
21,1,2005,16,1551.0,20.2,2171.0,1303.0,1520.0,4
21,1,2005,17,1411.0,16.4,1920.0,1191.0,1426.0,4
21,1,2005,18,1434.0,18.0,1835.0,1239.0,1458.0,4
21,1,2005,19,1489.0,20.3,1919.0,1305.0,1547.0,4
21,1,2005,20,1835.0,38.1,2254.0,1731.0,2083.0,4
21,1,2005,21,1804.0,35.7,2210.0,1679.0,2005.0,4
21,1,2005,22,1579.0,21.8,1961.0,1345.0,1608.0,4
21,1,2005,23,1508.0,18.2,1791.0,1246.0,1498.0,4
22,1,2005,0,1535.0,20.1,1725.0,1300.0,1524.0,4
22,1,2005,1,1395.0,14.4,1553.0,1131.0,1362.0,3
22,1,2005,2,1392.0,15.1,1506.0,1153.0,1395.0,3
22,1,2005,3,1326.0,13.1,1398.0,1087.0,1333.0,3
22,1,2005,4,1297.0,11.5,1300.0,1032.0,1297.0,3
22,1,2005,5,1331.0,13.7,1383.0,1106.0,1322.0,3
22,1,2005,6,1288.0,11.6,1413.0,1036.0,1242.0,3
22,1,2005,7,1322.0,13.2,1471.0,1091.0,1307.0,3
22,1,2005,8,1390.0,15.6,1619.0,1167.0,1392.0,4
22,1,2005,9,1443.0,16.9,1673.0,1207.0,1431.0,4
22,1,2005,10,1496.0,18.5,1881.0,1254.0,1472.0,4
22,1,2005,11,1439.0,16.6,1877.0,1198.0,1426.0,4
22,1,2005,12,1432.0,15.0,1818.0,1150.0,1393.0,4
22,1,2005,13,1398.0,15.0,1699.0,1149.0,1417.0,4
22,1,2005,14,1380.0,16.9,1677.0,1206.0,1500.0,4
22,1,2005,15,1022.0,7.0,1088.0,857.0,1068.0,2
22,1,2005,16,973.0,5.9,926.0,806.0,994.0,1
22,1,2005,17,951.0,7.1,961.0,862.0,972.0,1
22,1,2005,18,987.0,8.6,1066.0,925.0,1016.0,2
22,1,2005,19,1100.0,12.2,1241.0,1057.0,1126.0,2
22,1,2005,20,1064.0,12.6,1220.0,1072.0,1103.0,2
22,1,2005,21,1316.0,21.1,1613.0,1327.0,1328.0,4
22,1,2005,22,1262.0,16.9,1577.0,1208.0,1219.0,3
22,1,2005,23,1259.0,15.1,1569.0,1152.0,1165.0,3
23,1,2005,0,1166.0,10.1,1445.0,981.0,993.0,3
23,1,2005,1,1066.0,7.5,1240.0,880.0,946.0,2
23,1,2005,2,1051.0,7.6,1169.0,883.0,978.0,2
23,1,2005,3,992.0,5.9,1052.0,808.0,926.0,2
23,1,2005,4,969.0,5.5,1006.0,788.0,938.0,2
23,1,2005,5,862.0,2.3,757.0,609.0,810.0,1
23,1,2005,6,859.0,2.0,753.0,581.0,829.0,1
23,1,2005,7,849.0,1.6,737.0,552.0,812.0,0
23,1,2005,8,879.0,2.1,792.0,594.0,839.0,1
23,1,2005,9,956.0,4.4,945.0,735.0,942.0,1
23,1,2005,10,1039.0,6.4,1115.0,828.0,987.0,2
23,1,2005,11,1066.0,7.3,1131.0,871.0,996.0,2
23,1,2005,12,1124.0,8.7,1242.0,927.0,1047.0,2
23,1,2005,13,1160.0,9.2,1289.0,948.0,1072.0,3
23,1,2005,14,1110.0,7.9,1276.0,896.0,1040.0,3
23,1,2005,15,1138.0,9.0,1359.0,940.0,1088.0,3
23,1,2005,16,1095.0,7.0,1020.0,857.0,1075.0,2
23,1,2005,17,1045.0,3.7,805.0,694.0,1025.0,1
23,1,2005,18,1078.0,4.3,857.0,727.0,1057.0,2
23,1,2005,19,1169.0,6.8,942.0,846.0,1157.0,2
23,1,2005,20,1174.0,8.7,1020.0,926.0,1220.0,2
23,1,2005,21,1075.0,4.7,899.0,749.0,1050.0,1
23,1,2005,22,1044.0,3.5,860.0,685.0,1042.0,1
23,1,2005,23,1110.0,5.4,954.0,782.0,1101.0,2
24,1,2005,0,1086.0,4.4,883.0,733.0,1064.0,2
24,1,2005,1,1092.0,6.0,966.0,811.0,1129.0,2
24,1,2005,2,1127.0,7.6,983.0,884.0,1173.0,2
24,1,2005,3,881.0,1.9,607.0,578.0,876.0,0
24,1,2005,4,831.0,1.0,443.0,498.0,855.0,0
24,1,2005,5,791.0,0.6,390.0,459.0,809.0,0
24,1,2005,6,836.0,1.2,479.0,520.0,832.0,0
24,1,2005,7,907.0,2.9,732.0,644.0,902.0,0
24,1,2005,8,1174.0,11.1,1149.0,1018.0,1210.0,2
24,1,2005,9,1094.0,9.7,1136.0,967.0,1147.0,2
24,1,2005,10,992.0,5.7,934.0,800.0,1007.0,1
24,1,2005,11,955.0,5.4,845.0,783.0,976.0,1
24,1,2005,12,959.0,5.1,808.0,771.0,975.0,1
24,1,2005,13,981.0,5.8,783.0,804.0,997.0,1
24,1,2005,14,947.0,5.6,785.0,791.0,963.0,1
24,1,2005,15,1023.0,8.0,899.0,898.0,1034.0,1
24,1,2005,16,1009.0,7.1,922.0,860.0,993.0,1
24,1,2005,17,1007.0,7.6,951.0,884.0,1014.0,1
24,1,2005,18,1054.0,10.4,1051.0,992.0,1092.0,2
24,1,2005,19,1018.0,8.9,967.0,934.0,1014.0,1
24,1,2005,20,976.0,7.3,861.0,870.0,971.0,1
24,1,2005,21,872.0,3.6,631.0,689.0,866.0,0
24,1,2005,22,805.0,1.7,466.0,559.0,781.0,0
24,1,2005,23,800.0,1.5,407.0,541.0,779.0,0
25,1,2005,0,785.0,1.0,387.0,504.0,760.0,0
25,1,2005,1,757.0,0.6,337.0,459.0,735.0,0
25,1,2005,2,751.0,0.4,303.0,424.0,726.0,0
25,1,2005,3,766.0,0.3,295.0,412.0,763.0,0
25,1,2005,4,759.0,0.2,288.0,399.0,749.0,0
25,1,2005,5,758.0,0.2,274.0,388.0,765.0,0
25,1,2005,6,761.0,0.1,289.0,383.0,787.0,0
25,1,2005,7,762.0,0.4,318.0,434.0,763.0,0
25,1,2005,8,869.0,2.9,476.0,646.0,876.0,0
25,1,2005,9,938.0,5.4,704.0,785.0,969.0,0
25,1,2005,10,951.0,5.1,735.0,769.0,1000.0,1
25,1,2005,11,892.0,3.8,735.0,702.0,924.0,0
25,1,2005,12,876.0,3.9,653.0,703.0,892.0,0
25,1,2005,13,872.0,3.6,603.0,686.0,880.0,0
25,1,2005,14,893.0,4.2,645.0,722.0,917.0,0
25,1,2005,15,879.0,3.6,564.0,687.0,914.0,0
25,1,2005,16,896.0,3.6,614.0,689.0,909.0,0
25,1,2005,17,909.0,3.9,658.0,706.0,923.0,0
25,1,2005,18,958.0,4.9,719.0,758.0,985.0,1
25,1,2005,19,984.0,5.8,772.0,803.0,1012.0,1
25,1,2005,20,991.0,6.1,812.0,814.0,1040.0,1
25,1,2005,21,881.0,2.8,583.0,638.0,910.0,0
25,1,2005,22,853.0,2.4,491.0,616.0,870.0,0
25,1,2005,23,804.0,1.5,400.0,546.0,796.0,0
26,1,2005,0,788.0,1.1,354.0,514.0,771.0,0
26,1,2005,1,788.0,0.9,329.0,487.0,769.0,0
26,1,2005,2,763.0,0.4,296.0,428.0,757.0,0
26,1,2005,3,771.0,0.3,283.0,410.0,765.0,0
26,1,2005,4,747.0,0.2,266.0,390.0,738.0,0
26,1,2005,5,744.0,0.1,253.0,383.0,720.0,0
26,1,2005,6,774.0,0.5,282.0,441.0,760.0,0
26,1,2005,7,800.0,0.9,353.0,492.0,783.0,0
26,1,2005,8,896.0,3.3,519.0,668.0,887.0,0
26,1,2005,9,913.0,4.4,681.0,733.0,901.0,0
26,1,2005,10,871.0,2.8,583.0,638.0,860.0,0
26,1,2005,11,872.0,3.2,628.0,662.0,874.0,0
26,1,2005,12,858.0,2.7,566.0,634.0,868.0,0
26,1,2005,13,876.0,3.5,572.0,683.0,894.0,0
26,1,2005,14,900.0,4.8,637.0,751.0,913.0,0
26,1,2005,15,864.0,3.4,579.0,678.0,866.0,0
26,1,2005,16,902.0,4.2,666.0,721.0,900.0,0
26,1,2005,17,916.0,4.2,707.0,720.0,922.0,0
26,1,2005,18,1004.0,8.5,990.0,918.0,1033.0,2
26,1,2005,19,1024.0,9.2,1026.0,945.0,1073.0,2
26,1,2005,20,1011.0,7.6,910.0,884.0,1048.0,1
26,1,2005,21,1006.0,6.2,897.0,822.0,1025.0,1
26,1,2005,22,913.0,2.9,651.0,645.0,922.0,0
26,1,2005,23,905.0,2.5,598.0,620.0,904.0,0
27,1,2005,0,872.0,2.6,560.0,628.0,857.0,0
27,1,2005,1,843.0,2.2,527.0,597.0,808.0,0
27,1,2005,2,863.0,2.5,574.0,622.0,826.0,0
27,1,2005,3,791.0,0.8,422.0,480.0,738.0,0
27,1,2005,4,769.0,0.3,326.0,412.0,727.0,0
27,1,2005,5,778.0,0.3,312.0,417.0,745.0,0
27,1,2005,6,801.0,0.7,382.0,470.0,762.0,0
27,1,2005,7,827.0,1.4,488.0,533.0,775.0,0
27,1,2005,8,1038.0,6.6,915.0,837.0,972.0,1
27,1,2005,9,1040.0,8.4,1021.0,917.0,1038.0,2
27,1,2005,10,980.0,5.5,897.0,790.0,934.0,1
27,1,2005,11,912.0,3.5,699.0,683.0,872.0,0
27,1,2005,12,887.0,3.0,588.0,649.0,854.0,0
27,1,2005,13,922.0,4.1,643.0,716.0,893.0,0
27,1,2005,14,928.0,4.7,685.0,748.0,900.0,0
27,1,2005,15,921.0,4.5,673.0,736.0,881.0,0
27,1,2005,16,905.0,4.7,691.0,747.0,850.0,0
27,1,2005,17,906.0,5.1,726.0,769.0,865.0,0
27,1,2005,18,981.0,7.7,912.0,886.0,928.0,1
27,1,2005,19,1053.0,10.3,1048.0,987.0,1025.0,2
27,1,2005,20,1086.0,11.5,1136.0,1032.0,1049.0,2
27,1,2005,21,967.0,6.0,909.0,811.0,911.0,1
27,1,2005,22,902.0,3.6,719.0,689.0,838.0,0
27,1,2005,23,916.0,4.3,746.0,725.0,855.0,1
28,1,2005,0,895.0,3.4,700.0,677.0,827.0,0
28,1,2005,1,866.0,2.4,579.0,613.0,810.0,0
28,1,2005,2,861.0,2.0,553.0,585.0,807.0,0
28,1,2005,3,845.0,1.4,519.0,534.0,781.0,0
28,1,2005,4,849.0,1.2,467.0,522.0,779.0,0
28,1,2005,5,818.0,0.9,422.0,486.0,781.0,0
28,1,2005,6,864.0,1.6,545.0,554.0,819.0,0
28,1,2005,7,856.0,1.7,556.0,559.0,810.0,0
28,1,2005,8,1024.0,6.2,879.0,823.0,992.0,1
28,1,2005,9,1050.0,8.2,993.0,909.0,1055.0,2
28,1,2005,10,984.0,6.4,892.0,832.0,966.0,1
28,1,2005,11,990.0,5.9,901.0,808.0,975.0,1
28,1,2005,12,970.0,5.7,874.0,798.0,941.0,1
28,1,2005,13,943.0,5.3,722.0,781.0,925.0,1
28,1,2005,14,994.0,7.3,836.0,871.0,997.0,1
28,1,2005,15,932.0,5.1,669.0,767.0,920.0,0
28,1,2005,16,891.0,3.9,600.0,706.0,860.0,0
28,1,2005,17,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
28,1,2005,18,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
28,1,2005,19,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
28,1,2005,20,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
28,1,2005,21,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
28,1,2005,22,1099.8331664998332,10.083105327549772,1022.9061283505728,939.1533755978201,1456.2645979312647,2
