id,NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),AH,Year,Month,Day,DayOfWeek,Hour,result
8635,0.0,5.3,188.0,133.0,0.4476,2005.0,3.0,5.0,5.0,12,1
8636,0.0,6.7,199.0,136.0,0.4399,2005.0,3.0,5.0,5.0,13,1
8637,0.0,8.3,272.0,162.0,0.4436,2005.0,3.0,5.0,5.0,14,2
8638,0.0,5.9,180.0,132.0,0.4374,2005.0,3.0,5.0,5.0,15,1
8639,0.0,7.3,255.0,162.0,0.442,2005.0,3.0,5.0,5.0,16,1
8640,0.0,8.4,251.0,159.0,0.5271,2005.0,3.0,5.0,5.0,17,1
8641,0.0,7.7,258.0,156.0,0.6312,2005.0,3.0,5.0,5.0,18,1
8642,0.0,9.1,344.0,177.0,0.6435,2005.0,3.0,5.0,5.0,19,2
8643,0.0,10.9,380.0,185.0,0.6735,2005.0,3.0,5.0,5.0,20,2
8644,0.0,10.2,464.0,199.0,0.7084,2005.0,3.0,5.0,5.0,21,2
8645,0.0,7.8,304.0,166.0,0.7248,2005.0,3.0,5.0,5.0,22,2
8646,0.0,7.0,258.0,152.0,0.7224,2005.0,3.0,5.0,5.0,23,1
8647,0.0,9.2,358.0,170.0,0.7143,2005.0,3.0,6.0,6.0,0,2
8648,0.0,4.6,278.0,160.0,0.6055,2005.0,3.0,6.0,6.0,1,1
8649,0.0,2.1,116.0,100.0,0.487,2005.0,3.0,6.0,6.0,2,0
8650,0.0,1.5,0.0,0.0,0.483,2005.0,3.0,6.0,6.0,3,0
8651,0.0,1.3,60.0,57.0,0.5245,2005.0,3.0,6.0,6.0,4,0
8652,0.0,0.8,51.0,48.0,0.6029,2005.0,3.0,6.0,6.0,5,0
8653,0.0,0.6,33.0,32.0,0.5502,2005.0,3.0,6.0,6.0,6,0
8654,0.0,1.1,80.0,72.0,0.529,2005.0,3.0,6.0,6.0,7,0
8655,0.0,1.0,103.0,86.0,0.5119,2005.0,3.0,6.0,6.0,8,0
8656,0.0,1.5,93.0,79.0,0.5007,2005.0,3.0,6.0,6.0,9,0
8657,0.0,1.4,108.0,87.0,0.4707,2005.0,3.0,6.0,6.0,10,0
8658,0.0,2.0,107.0,85.0,0.449,2005.0,3.0,6.0,6.0,11,0
8659,0.0,2.3,122.0,97.0,0.4255,2005.0,3.0,6.0,6.0,12,0
8660,0.0,2.6,122.0,96.0,0.3945,2005.0,3.0,6.0,6.0,13,0
8661,0.0,6.7,156.0,113.0,0.399,2005.0,3.0,6.0,6.0,14,1
8662,0.0,13.3,246.0,163.0,0.3914,2005.0,3.0,6.0,6.0,15,2
8663,0.0,4.0,205.0,146.0,0.3885,2005.0,3.0,6.0,6.0,16,1
8664,0.0,5.3,257.0,167.0,0.4067,2005.0,3.0,6.0,6.0,17,1
8665,0.0,8.6,228.0,162.0,0.4115,2005.0,3.0,6.0,6.0,18,2
8666,0.0,6.2,321.0,194.0,0.4282,2005.0,3.0,6.0,6.0,19,2
8667,0.0,5.3,270.0,185.0,0.4433,2005.0,3.0,6.0,6.0,20,2
8668,0.0,4.1,203.0,158.0,0.4551,2005.0,3.0,6.0,6.0,21,1
8669,0.0,3.5,201.0,156.0,0.465,2005.0,3.0,6.0,6.0,22,1
8670,0.0,4.1,207.0,157.0,0.4394,2005.0,3.0,6.0,6.0,23,1
8671,0.0,3.2,180.0,141.0,0.4187,2005.0,3.0,7.0,0.0,0,1
8672,0.0,3.2,140.0,116.0,0.4393,2005.0,3.0,7.0,0.0,1,1
8673,0.0,1.7,93.0,84.0,0.4534,2005.0,3.0,7.0,0.0,2,0
8674,0.0,0.7,0.0,0.0,0.4563,2005.0,3.0,7.0,0.0,3,0
8675,0.0,0.5,35.0,34.0,0.5094,2005.0,3.0,7.0,0.0,4,0
8676,0.0,0.6,47.0,45.0,0.5381,2005.0,3.0,7.0,0.0,5,0
8677,0.0,0.8,68.0,59.0,0.486,2005.0,3.0,7.0,0.0,6,0
8678,0.0,1.7,131.0,99.0,0.4712,2005.0,3.0,7.0,0.0,7,0
8679,0.0,5.2,289.0,165.0,0.4244,2005.0,3.0,7.0,0.0,8,1
8680,0.0,6.6,322.0,168.0,0.4145,2005.0,3.0,7.0,0.0,9,1
8681,0.0,5.5,330.0,169.0,0.3834,2005.0,3.0,7.0,0.0,10,1
8682,0.0,4.4,339.0,162.0,0.3308,2005.0,3.0,7.0,0.0,11,1
8683,0.0,4.4,316.0,155.0,0.3224,2005.0,3.0,7.0,0.0,12,1
8684,0.0,4.3,218.0,136.0,0.3181,2005.0,3.0,7.0,0.0,13,1
8685,0.0,4.5,177.0,124.0,0.3079,2005.0,3.0,7.0,0.0,14,1
8686,0.0,4.5,278.0,158.0,0.3088,2005.0,3.0,7.0,0.0,15,1
8687,0.0,4.8,313.0,167.0,0.3226,2005.0,3.0,7.0,0.0,16,1
8688,0.0,6.3,351.0,176.0,0.3216,2005.0,3.0,7.0,0.0,17,1
8689,0.0,9.6,374.0,204.0,0.2999,2005.0,3.0,7.0,0.0,18,2
8690,0.0,15.0,431.0,209.0,0.3066,2005.0,3.0,7.0,0.0,19,2
8691,0.0,15.4,468.0,224.0,0.3152,2005.0,3.0,7.0,0.0,20,2
8692,0.0,8.9,368.0,211.0,0.329,2005.0,3.0,7.0,0.0,21,2
8693,0.0,5.0,239.0,174.0,0.3417,2005.0,3.0,7.0,0.0,22,1
8694,0.0,6.5,292.0,181.0,0.3538,2005.0,3.0,7.0,0.0,23,1
8695,0.0,4.4,205.0,157.0,0.3658,2005.0,3.0,8.0,1.0,0,1
8696,0.0,5.3,255.0,154.0,0.3855,2005.0,3.0,8.0,1.0,1,1
8697,0.0,3.1,220.0,147.0,0.3831,2005.0,3.0,8.0,1.0,2,1
8698,0.0,1.9,0.0,0.0,0.3803,2005.0,3.0,8.0,1.0,3,0
8700,0.0,1.9,153.0,114.0,0.3903,2005.0,3.0,8.0,1.0,5,0
8701,0.0,2.8,224.0,134.0,0.388,2005.0,3.0,8.0,1.0,6,0
8702,0.0,5.5,295.0,144.0,0.3881,2005.0,3.0,8.0,1.0,7,1
8703,0.0,18.3,667.0,182.0,0.3913,2005.0,3.0,8.0,1.0,8,2
8704,0.0,26.3,867.0,223.0,0.3959,2005.0,3.0,8.0,1.0,9,3
8705,0.0,16.3,666.0,219.0,0.3652,2005.0,3.0,8.0,1.0,10,2
8706,0.0,12.3,595.0,215.0,0.3341,2005.0,3.0,8.0,1.0,11,2
8707,0.0,7.4,421.0,191.0,0.2715,2005.0,3.0,8.0,1.0,12,1
8708,0.0,8.1,292.0,162.0,0.2672,2005.0,3.0,8.0,1.0,13,1
8709,0.0,10.8,308.0,165.0,0.2729,2005.0,3.0,8.0,1.0,14,2
8710,0.0,9.7,347.0,171.0,0.2678,2005.0,3.0,8.0,1.0,15,2
8711,0.0,9.9,377.0,164.0,0.2775,2005.0,3.0,8.0,1.0,16,2
8712,0.0,9.6,325.0,168.0,0.2972,2005.0,3.0,8.0,1.0,17,1
8713,0.0,16.5,508.0,204.0,0.3597,2005.0,3.0,8.0,1.0,18,2
8714,0.0,23.4,768.0,242.0,0.4436,2005.0,3.0,8.0,1.0,19,3
8715,0.0,24.2,764.0,246.0,0.4644,2005.0,3.0,8.0,1.0,20,3
8716,0.0,13.3,500.0,215.0,0.4716,2005.0,3.0,8.0,1.0,21,2
8717,0.0,8.4,463.0,206.0,0.4564,2005.0,3.0,8.0,1.0,22,2
8718,0.0,5.4,258.0,167.0,0.4505,2005.0,3.0,8.0,1.0,23,1
8719,0.0,5.2,214.0,145.0,0.4526,2005.0,3.0,9.0,2.0,0,1
8720,0.0,4.6,191.0,133.0,0.4567,2005.0,3.0,9.0,2.0,1,1
8721,0.0,3.2,154.0,117.0,0.4584,2005.0,3.0,9.0,2.0,2,0
8722,0.0,2.2,0.0,0.0,0.4589,2005.0,3.0,9.0,2.0,3,0
8723,0.0,2.5,113.0,90.0,0.4614,2005.0,3.0,9.0,2.0,4,0
8724,0.0,2.8,167.0,112.0,0.463,2005.0,3.0,9.0,2.0,5,0
8725,0.0,3.9,235.0,120.0,0.4657,2005.0,3.0,9.0,2.0,6,0
8726,0.0,7.2,372.0,141.0,0.4688,2005.0,3.0,9.0,2.0,7,1
8727,0.0,20.9,877.0,190.0,0.4829,2005.0,3.0,9.0,2.0,8,2
8728,0.0,27.0,900.0,215.0,0.4851,2005.0,3.0,9.0,2.0,9,3
8729,0.0,18.5,733.0,215.0,0.4774,2005.0,3.0,9.0,2.0,10,2
8730,0.0,14.0,691.0,235.0,0.4926,2005.0,3.0,9.0,2.0,11,2
8731,0.0,10.5,457.0,194.0,0.5488,2005.0,3.0,9.0,2.0,12,2
8732,0.0,11.2,369.0,159.0,0.6147,2005.0,3.0,9.0,2.0,13,2
8733,0.0,10.3,285.0,123.0,0.6593,2005.0,3.0,9.0,2.0,14,2
8734,0.0,8.6,279.0,121.0,0.6728,2005.0,3.0,9.0,2.0,15,1
8735,0.0,7.6,198.0,102.0,0.6781,2005.0,3.0,9.0,2.0,16,1
8736,0.0,10.2,229.0,114.0,0.6779,2005.0,3.0,9.0,2.0,17,1
8737,0.0,17.8,477.0,168.0,0.6792,2005.0,3.0,9.0,2.0,18,2
8738,0.0,25.3,679.0,207.0,0.6794,2005.0,3.0,9.0,2.0,19,3
8739,0.0,24.4,682.0,199.0,0.7312,2005.0,3.0,9.0,2.0,20,3
8740,0.0,20.0,679.0,192.0,0.7512,2005.0,3.0,9.0,2.0,21,3
8741,0.0,7.3,298.0,148.0,0.7238,2005.0,3.0,9.0,2.0,22,1
8742,0.0,6.6,265.0,137.0,0.7071,2005.0,3.0,9.0,2.0,23,1
8743,0.0,5.7,196.0,123.0,0.6961,2005.0,3.0,10.0,3.0,0,1
8744,0.0,4.5,155.0,109.0,0.6868,2005.0,3.0,10.0,3.0,1,1
8745,0.0,4.1,131.0,98.0,0.6847,2005.0,3.0,10.0,3.0,2,1
8746,0.0,4.4,0.0,0.0,0.6684,2005.0,3.0,10.0,3.0,3,1
8747,0.0,3.3,165.0,94.0,0.667,2005.0,3.0,10.0,3.0,4,0
8748,0.0,3.3,169.0,95.0,0.6611,2005.0,3.0,10.0,3.0,5,0
8749,0.0,3.5,224.0,101.0,0.6577,2005.0,3.0,10.0,3.0,6,0
8750,0.0,6.4,249.0,100.0,0.6395,2005.0,3.0,10.0,3.0,7,1
8751,0.0,20.1,863.0,150.0,0.647,2005.0,3.0,10.0,3.0,8,2
8752,0.0,21.2,665.0,168.0,0.6702,2005.0,3.0,10.0,3.0,9,2
8753,0.0,13.7,670.0,199.0,0.6772,2005.0,3.0,10.0,3.0,10,2
8754,0.0,11.7,500.0,168.0,0.6857,2005.0,3.0,10.0,3.0,11,2
8755,0.0,10.6,428.0,161.0,0.6535,2005.0,3.0,10.0,3.0,12,2
8756,0.0,9.8,0.0,0.0,0.5637,2005.0,3.0,10.0,3.0,13,2
8757,0.0,9.1,306.0,145.0,0.3955,2005.0,3.0,10.0,3.0,14,2
8758,0.0,9.2,334.0,148.0,0.3431,2005.0,3.0,10.0,3.0,15,2
8759,0.0,5.9,268.0,131.0,0.337,2005.0,3.0,10.0,3.0,16,1
8760,0.0,8.6,284.0,137.0,0.3632,2005.0,3.0,10.0,3.0,17,1
8761,0.0,12.7,393.0,163.0,0.4012,2005.0,3.0,10.0,3.0,18,2
8762,0.0,19.8,603.0,219.0,0.2996,2005.0,3.0,10.0,3.0,19,2
8763,0.0,23.8,757.0,245.0,0.3364,2005.0,3.0,10.0,3.0,20,3
8764,0.0,14.6,684.0,229.0,0.4862,2005.0,3.0,10.0,3.0,21,2
8765,0.0,7.6,426.0,184.0,0.411,2005.0,3.0,10.0,3.0,22,2
8766,0.0,4.9,254.0,151.0,0.4203,2005.0,3.0,10.0,3.0,23,1
8767,0.0,5.2,227.0,133.0,0.4387,2005.0,3.0,11.0,4.0,0,1
8768,0.0,4.8,221.0,135.0,0.4472,2005.0,3.0,11.0,4.0,1,1
8769,0.0,3.2,155.0,111.0,0.4551,2005.0,3.0,11.0,4.0,2,0
8770,0.0,2.4,120.0,90.0,0.4629,2005.0,3.0,11.0,4.0,3,0
8772,0.0,2.1,128.0,89.0,0.4807,2005.0,3.0,11.0,4.0,5,0
8773,0.0,2.7,148.0,89.0,0.48,2005.0,3.0,11.0,4.0,6,0
8774,0.0,4.5,233.0,117.0,0.4839,2005.0,3.0,11.0,4.0,7,0
8775,0.0,13.8,470.0,141.0,0.4915,2005.0,3.0,11.0,4.0,8,1
8776,0.0,22.7,679.0,189.0,0.5067,2005.0,3.0,11.0,4.0,9,2
8777,0.0,19.3,796.0,211.0,0.5066,2005.0,3.0,11.0,4.0,10,2
8778,0.0,0.0,812.0,235.0,0.0,2005.0,3.0,11.0,4.0,11,2
8779,0.0,9.3,339.0,162.0,0.5949,2005.0,3.0,11.0,4.0,12,0
8780,0.0,12.1,354.0,172.0,0.6741,2005.0,3.0,11.0,4.0,13,1
8781,0.0,14.2,466.0,182.0,0.6853,2005.0,3.0,11.0,4.0,14,2
8782,0.0,12.3,417.0,180.0,0.6604,2005.0,3.0,11.0,4.0,15,1
8783,0.0,10.2,289.0,156.0,0.6752,2005.0,3.0,11.0,4.0,16,1
8784,0.0,10.4,324.0,168.0,0.5817,2005.0,3.0,11.0,4.0,17,1
8785,0.0,13.9,376.0,181.0,0.6356,2005.0,3.0,11.0,4.0,18,1
8786,0.0,23.1,619.0,226.0,0.6825,2005.0,3.0,11.0,4.0,19,2
8787,0.0,22.8,689.0,231.0,0.725,2005.0,3.0,11.0,4.0,20,2
8788,0.0,13.4,582.0,222.0,0.7277,2005.0,3.0,11.0,4.0,21,2
8789,0.0,6.8,287.0,165.0,0.7202,2005.0,3.0,11.0,4.0,22,0
8790,0.0,6.0,238.0,151.0,0.7138,2005.0,3.0,11.0,4.0,23,0
8791,0.0,5.7,312.0,174.0,0.7014,2005.0,3.0,12.0,5.0,0,0
8792,0.0,3.9,231.0,145.0,0.6927,2005.0,3.0,12.0,5.0,1,0
8793,0.0,4.9,234.0,147.0,0.7015,2005.0,3.0,12.0,5.0,2,0
8794,0.0,4.5,195.0,134.0,0.7191,2005.0,3.0,12.0,5.0,3,0
8799,0.0,3.3,132.0,88.0,0.8444,2005.0,3.0,12.0,5.0,8,0
8800,0.0,5.8,178.0,109.0,0.8517,2005.0,3.0,12.0,5.0,9,0
8801,0.0,6.2,218.0,130.0,0.8253,2005.0,3.0,12.0,5.0,10,0
8802,0.0,6.7,246.0,137.0,0.8313,2005.0,3.0,12.0,5.0,11,0
8803,0.0,5.6,252.0,145.0,0.8266,2005.0,3.0,12.0,5.0,12,0
8804,0.0,5.8,208.0,128.0,0.7233,2005.0,3.0,12.0,5.0,13,0
8805,0.0,7.0,219.0,129.0,0.7184,2005.0,3.0,12.0,5.0,14,0
8806,0.0,3.8,160.0,105.0,0.7014,2005.0,3.0,12.0,5.0,15,0
8807,0.0,5.5,191.0,114.0,0.7065,2005.0,3.0,12.0,5.0,16,0
8808,0.0,7.6,270.0,146.0,0.6775,2005.0,3.0,12.0,5.0,17,0
8809,0.0,8.3,285.0,156.0,0.7018,2005.0,3.0,12.0,5.0,18,0
8810,0.0,7.5,289.0,152.0,0.7582,2005.0,3.0,12.0,5.0,19,0
8811,0.0,14.1,550.0,201.0,0.776,2005.0,3.0,12.0,5.0,20,2
8812,0.0,12.4,679.0,221.0,0.7832,2005.0,3.0,12.0,5.0,21,2
8813,0.0,5.8,314.0,157.0,0.7454,2005.0,3.0,12.0,5.0,22,0
8814,0.0,3.9,166.0,114.0,0.7472,2005.0,3.0,12.0,5.0,23,0
8815,0.0,2.8,157.0,107.0,0.7999,2005.0,3.0,13.0,6.0,0,0
8816,0.0,3.1,173.0,113.0,0.7958,2005.0,3.0,13.0,6.0,1,0
8817,0.0,3.3,184.0,118.0,0.7669,2005.0,3.0,13.0,6.0,2,0
8824,0.0,3.0,166.0,112.0,0.7406,2005.0,3.0,13.0,6.0,9,0
8825,0.0,5.0,260.0,148.0,0.7479,2005.0,3.0,13.0,6.0,10,0
8826,0.0,7.7,362.0,160.0,0.7931,2005.0,3.0,13.0,6.0,11,0
8827,0.0,10.1,415.0,164.0,0.8499,2005.0,3.0,13.0,6.0,12,1
8828,0.0,8.5,358.0,159.0,0.9292,2005.0,3.0,13.0,6.0,13,1
8829,0.0,2.8,170.0,110.0,0.8989,2005.0,3.0,13.0,6.0,14,0
8830,0.0,3.3,130.0,82.0,0.8406,2005.0,3.0,13.0,6.0,15,0
8831,0.0,5.0,177.0,102.0,0.8399,2005.0,3.0,13.0,6.0,16,0
8832,0.0,5.6,233.0,119.0,0.8122,2005.0,3.0,13.0,6.0,17,0
8833,0.0,7.1,282.0,135.0,0.8055,2005.0,3.0,13.0,6.0,18,0
8834,0.0,16.7,583.0,215.0,0.8458,2005.0,3.0,13.0,6.0,19,2
8835,0.0,12.5,566.0,211.0,0.8507,2005.0,3.0,13.0,6.0,20,2
8836,0.0,6.6,323.0,172.0,0.8508,2005.0,3.0,13.0,6.0,21,0
8837,0.0,8.3,318.0,166.0,0.8121,2005.0,3.0,13.0,6.0,22,0
8838,0.0,7.1,336.0,168.0,0.8412,2005.0,3.0,13.0,6.0,23,0
8839,0.0,3.8,196.0,134.0,0.8465,2005.0,3.0,14.0,0.0,0,0
8840,0.0,5.2,193.0,122.0,0.8535,2005.0,3.0,14.0,0.0,1,0
8841,0.0,5.3,192.0,123.0,0.8388,2005.0,3.0,14.0,0.0,2,0
8842,0.0,3.8,147.0,104.0,0.8227,2005.0,3.0,14.0,0.0,3,0
8844,0.0,2.9,117.0,85.0,0.8241,2005.0,3.0,14.0,0.0,5,0
8845,0.0,4.4,201.0,103.0,0.8299,2005.0,3.0,14.0,0.0,6,0
8846,0.0,7.5,318.0,127.0,0.8239,2005.0,3.0,14.0,0.0,7,1
8847,0.0,15.7,658.0,163.0,0.8328,2005.0,3.0,14.0,0.0,8,2
8848,0.0,22.9,680.0,155.0,0.8483,2005.0,3.0,14.0,0.0,9,2
8849,0.0,10.8,497.0,170.0,0.8106,2005.0,3.0,14.0,0.0,10,2
8850,0.0,6.1,290.0,141.0,0.7988,2005.0,3.0,14.0,0.0,11,1
8851,0.0,7.0,230.0,123.0,0.7883,2005.0,3.0,14.0,0.0,12,1
8852,0.0,7.1,215.0,124.0,0.7876,2005.0,3.0,14.0,0.0,13,1
8853,0.0,8.1,226.0,126.0,0.7672,2005.0,3.0,14.0,0.0,14,1
8854,0.0,7.7,240.0,128.0,0.7625,2005.0,3.0,14.0,0.0,15,1
8855,0.0,10.8,391.0,158.0,0.7526,2005.0,3.0,14.0,0.0,16,2
8856,0.0,14.4,492.0,177.0,0.7436,2005.0,3.0,14.0,0.0,17,2
8857,0.0,25.4,700.0,225.0,0.7624,2005.0,3.0,14.0,0.0,18,3
8858,0.0,29.1,782.0,234.0,0.8168,2005.0,3.0,14.0,0.0,19,3
8859,0.0,28.3,728.0,227.0,0.8573,2005.0,3.0,14.0,0.0,20,3
8860,0.0,14.2,510.0,192.0,0.906,2005.0,3.0,14.0,0.0,21,2
8861,0.0,8.4,308.0,158.0,0.9146,2005.0,3.0,14.0,0.0,22,2
8862,0.0,7.5,248.0,149.0,0.9198,2005.0,3.0,14.0,0.0,23,1
8863,0.0,5.2,233.0,140.0,0.9193,2005.0,3.0,15.0,1.0,0,1
8864,0.0,2.2,96.0,79.0,0.9105,2005.0,3.0,15.0,1.0,1,0
8865,0.0,2.0,90.0,69.0,0.8738,2005.0,3.0,15.0,1.0,2,0
8866,0.0,1.8,95.0,72.0,0.8619,2005.0,3.0,15.0,1.0,3,0
8867,0.0,1.1,68.0,58.0,0.8299,2005.0,3.0,15.0,1.0,4,0
8868,0.0,1.2,75.0,59.0,0.7968,2005.0,3.0,15.0,1.0,5,0
8869,0.0,2.4,145.0,88.0,0.7969,2005.0,3.0,15.0,1.0,6,0
8870,0.0,3.8,185.0,110.0,0.7934,2005.0,3.0,15.0,1.0,7,0
8871,0.0,14.0,506.0,151.0,0.7909,2005.0,3.0,15.0,1.0,8,2
8872,0.0,18.9,485.0,158.0,0.8036,2005.0,3.0,15.0,1.0,9,2
8873,0.0,15.6,684.0,194.0,0.8242,2005.0,3.0,15.0,1.0,10,2
8874,0.0,13.2,562.0,181.0,0.8044,2005.0,3.0,15.0,1.0,11,2
8875,0.0,10.3,357.0,161.0,0.7508,2005.0,3.0,15.0,1.0,12,2
8876,0.0,9.7,306.0,143.0,0.7254,2005.0,3.0,15.0,1.0,13,2
8877,0.0,10.0,292.0,142.0,0.6752,2005.0,3.0,15.0,1.0,14,2
8878,0.0,10.9,305.0,146.0,0.6665,2005.0,3.0,15.0,1.0,15,1
8879,0.0,12.3,386.0,166.0,0.6571,2005.0,3.0,15.0,1.0,16,2
8880,0.0,14.2,408.0,172.0,0.6736,2005.0,3.0,15.0,1.0,17,2
8881,0.0,21.6,521.0,196.0,0.6973,2005.0,3.0,15.0,1.0,18,2
8882,0.0,30.9,766.0,243.0,0.7345,2005.0,3.0,15.0,1.0,19,3
8883,0.0,33.5,841.0,248.0,0.7759,2005.0,3.0,15.0,1.0,20,3
8884,0.0,19.9,754.0,233.0,0.8003,2005.0,3.0,15.0,1.0,21,3
8885,0.0,8.4,350.0,174.0,0.7793,2005.0,3.0,15.0,1.0,22,2
8886,0.0,6.1,244.0,149.0,0.7765,2005.0,3.0,15.0,1.0,23,1
8887,0.0,5.7,221.0,134.0,0.7836,2005.0,3.0,16.0,2.0,0,1
8888,0.0,4.0,183.0,123.0,0.7818,2005.0,3.0,16.0,2.0,1,1
8889,0.0,2.9,166.0,111.0,0.7742,2005.0,3.0,16.0,2.0,2,0
8890,0.0,2.0,133.0,93.0,0.7673,2005.0,3.0,16.0,2.0,3,0
8891,0.0,1.7,147.0,97.0,0.7532,2005.0,3.0,16.0,2.0,4,0
8892,0.0,1.6,119.0,86.0,0.7402,2005.0,3.0,16.0,2.0,5,0
8893,0.0,3.3,179.0,99.0,0.7358,2005.0,3.0,16.0,2.0,6,0
8894,0.0,3.6,178.0,99.0,0.7238,2005.0,3.0,16.0,2.0,7,0
8895,0.0,10.2,390.0,129.0,0.7257,2005.0,3.0,16.0,2.0,8,2
8896,0.0,25.2,579.0,161.0,0.7459,2005.0,3.0,16.0,2.0,9,2
8897,0.0,16.0,735.0,202.0,0.7553,2005.0,3.0,16.0,2.0,10,2
8898,0.0,13.3,568.0,200.0,0.7681,2005.0,3.0,16.0,2.0,11,2
8899,0.0,11.9,487.0,194.0,0.7615,2005.0,3.0,16.0,2.0,12,2
8900,0.0,10.9,343.0,173.0,0.6959,2005.0,3.0,16.0,2.0,13,2
8901,0.0,11.0,351.0,169.0,0.6249,2005.0,3.0,16.0,2.0,14,2
8902,0.0,17.3,417.0,188.0,0.6095,2005.0,3.0,16.0,2.0,15,2
8903,0.0,12.4,509.0,211.0,0.5877,2005.0,3.0,16.0,2.0,16,2
8904,0.0,17.4,573.0,210.0,0.5782,2005.0,3.0,16.0,2.0,17,2
8905,0.0,17.5,518.0,193.0,0.6075,2005.0,3.0,16.0,2.0,18,2
8906,0.0,26.2,641.0,227.0,0.6904,2005.0,3.0,16.0,2.0,19,2
8907,0.0,23.1,544.0,223.0,0.8152,2005.0,3.0,16.0,2.0,20,2
8908,0.0,23.5,582.0,229.0,0.8222,2005.0,3.0,16.0,2.0,21,2
8909,0.0,13.3,407.0,194.0,0.7895,2005.0,3.0,16.0,2.0,22,2
8910,0.0,10.5,327.0,171.0,0.8049,2005.0,3.0,16.0,2.0,23,2
8911,0.0,6.3,221.0,147.0,0.7977,2005.0,3.0,17.0,3.0,0,1
8912,0.0,4.4,142.0,111.0,0.7821,2005.0,3.0,17.0,3.0,1,1
8913,0.0,3.3,123.0,104.0,0.7793,2005.0,3.0,17.0,3.0,2,0
8914,0.0,2.0,106.0,90.0,0.7706,2005.0,3.0,17.0,3.0,3,0
8916,0.0,1.4,85.0,69.0,0.7523,2005.0,3.0,17.0,3.0,5,0
8917,0.0,2.3,114.0,84.0,0.7417,2005.0,3.0,17.0,3.0,6,0
8918,0.0,5.9,299.0,123.0,0.7324,2005.0,3.0,17.0,3.0,7,1
8919,0.0,18.9,723.0,166.0,0.7444,2005.0,3.0,17.0,3.0,8,2
8920,0.0,26.1,745.0,189.0,0.7704,2005.0,3.0,17.0,3.0,9,3
8921,0.0,16.2,668.0,217.0,0.7717,2005.0,3.0,17.0,3.0,10,2
8922,0.0,10.8,571.0,196.0,0.7617,2005.0,3.0,17.0,3.0,11,2
8923,0.0,11.1,388.0,189.0,0.7407,2005.0,3.0,17.0,3.0,12,2
8924,0.0,10.2,323.0,174.0,0.7785,2005.0,3.0,17.0,3.0,13,1
8925,0.0,11.9,312.0,161.0,0.7636,2005.0,3.0,17.0,3.0,14,2
8926,0.0,11.8,320.0,158.0,0.6769,2005.0,3.0,17.0,3.0,15,2
8927,0.0,10.9,322.0,161.0,0.7378,2005.0,3.0,17.0,3.0,16,2
8928,0.0,8.6,276.0,147.0,0.6491,2005.0,3.0,17.0,3.0,17,1
8929,0.0,15.0,341.0,165.0,0.6661,2005.0,3.0,17.0,3.0,18,2
8930,0.0,21.3,531.0,214.0,0.686,2005.0,3.0,17.0,3.0,19,2
8931,0.0,24.8,653.0,228.0,0.6907,2005.0,3.0,17.0,3.0,20,3
8932,0.0,18.4,646.0,240.0,0.7023,2005.0,3.0,17.0,3.0,21,2
8933,0.0,9.1,333.0,188.0,0.7337,2005.0,3.0,17.0,3.0,22,2
8934,0.0,8.1,299.0,173.0,0.7555,2005.0,3.0,17.0,3.0,23,1
8935,0.0,5.9,224.0,150.0,0.7513,2005.0,3.0,18.0,4.0,0,1
8936,0.0,5.1,195.0,134.0,0.7414,2005.0,3.0,18.0,4.0,1,1
8937,0.0,4.5,209.0,132.0,0.7367,2005.0,3.0,18.0,4.0,2,1
8938,0.0,3.2,168.0,117.0,0.7268,2005.0,3.0,18.0,4.0,3,0
8939,0.0,2.8,153.0,103.0,0.7168,2005.0,3.0,18.0,4.0,4,0
8940,0.0,2.0,140.0,99.0,0.7074,2005.0,3.0,18.0,4.0,5,0
8941,0.0,3.3,184.0,106.0,0.6978,2005.0,3.0,18.0,4.0,6,0
8942,0.0,5.4,266.0,113.0,0.6943,2005.0,3.0,18.0,4.0,7,1
8943,0.0,14.5,518.0,141.0,0.696,2005.0,3.0,18.0,4.0,8,2
8944,0.0,26.5,681.0,180.0,0.7131,2005.0,3.0,18.0,4.0,9,3
8945,0.0,17.6,558.0,192.0,0.7379,2005.0,3.0,18.0,4.0,10,2
8946,0.0,14.9,457.0,187.0,0.7186,2005.0,3.0,18.0,4.0,11,2
8947,0.0,10.3,353.0,169.0,0.7426,2005.0,3.0,18.0,4.0,12,2
8948,0.0,12.0,313.0,161.0,0.7785,2005.0,3.0,18.0,4.0,13,2
8949,0.0,10.4,290.0,160.0,0.7301,2005.0,3.0,18.0,4.0,14,2
8950,0.0,12.9,318.0,177.0,0.7209,2005.0,3.0,18.0,4.0,15,2
8951,0.0,15.1,479.0,219.0,0.7039,2005.0,3.0,18.0,4.0,16,2
8952,0.0,15.8,494.0,212.0,0.6854,2005.0,3.0,18.0,4.0,17,2
8953,0.0,20.1,551.0,225.0,0.6728,2005.0,3.0,18.0,4.0,18,2
8954,0.0,25.6,701.0,240.0,0.7112,2005.0,3.0,18.0,4.0,19,3
8955,0.0,24.0,571.0,223.0,0.8002,2005.0,3.0,18.0,4.0,20,3
8956,0.0,18.3,643.0,241.0,0.8439,2005.0,3.0,18.0,4.0,21,2
8957,0.0,7.2,282.0,159.0,0.9168,2005.0,3.0,18.0,4.0,22,1
8958,0.0,6.8,251.0,150.0,0.9539,2005.0,3.0,18.0,4.0,23,1
